ID,Name,URL,Type,Feature Type,Output Format,Version,Visible
15667,Wassertiefen KÃ¼stenHW mittel 2.HWRM 2019,https://geodienste.hamburg.de/HH_WFS_HWRM_2_Zyklus,WFS,cwme_dehh_2hwrm_2019,XML,1.1.0,Yes
15668,Wassertiefen KÃ¼stenHW extrem 2.HWRM 2019,https://geodienste.hamburg.de/HH_WFS_HWRM_2_Zyklus,WFS,cwlo_dehh_2hwrm_2019,XML,1.1.0,Yes
15669,Ã–ffentliche Hochwasserschutzanlagen 2.HWRM 2019,https://geodienste.hamburg.de/HH_WFS_HWRM_2_Zyklus,WFS,fd_dikes_dehh_2hwrm_2019,XML,1.1.0,Yes
15670,Risikogebiet KÃ¼stenhochwasser 2.HWRM 2019,https://geodienste.hamburg.de/HH_WFS_HWRM_2_Zyklus,WFS,risikogebiete_kuestenhw_2hwrm_2019,XML,1.1.0,Yes
15671,Einleitungen 2.HWRM 2019 [ab 1:50.000],https://geodienste.hamburg.de/HH_WFS_HWRM_2_Zyklus,WFS,einleitungen_2hwrm_2019,XML,1.1.0,Yes
15672,Pegel 2.HWRM 2019,https://geodienste.hamburg.de/HH_WFS_HWRM_2_Zyklus,WFS,pegel_2hwrm_2019,XML,1.1.0,Yes
15673,EG- BadegewÃ¤sser 2.HWRM 2019,https://geodienste.hamburg.de/HH_WFS_HWRM_2_Zyklus,WFS,eg_badegewaesser_2hwrm_2019,XML,1.1.0,Yes
15674,GewÃ¤sserstationierung in Flussmetern 2.HWRM 2019 [ab 1:25.000],https://geodienste.hamburg.de/HH_WFS_HWRM_2_Zyklus,WFS,stationierung_2hwrm_2019,XML,1.1.0,Yes
15675,FlÃ¤chennutzung KÃ¼stenHW hÃ¤ufig 2.HWRM 2019,https://geodienste.hamburg.de/HH_WFS_HWRM_2_Zyklus,WFS,nutzung_kuestenhw_haeufig_2hwrm_2019,XML,1.1.0,Yes
15676,betroffene Einwohner FlussHW hÃ¤ufig 2.HWRM 2019,https://geodienste.hamburg.de/HH_WFS_HWRM_2_Zyklus,WFS,einwohner_flusshw_haeufig_2hwrm_2019,XML,1.1.0,Yes
15677,Risikogebiet Flusshochwasser 2.HWRM 2019,https://geodienste.hamburg.de/HH_WFS_HWRM_2_Zyklus,WFS,risikogebiete_flusshw_2hwrm_2019,XML,1.1.0,Yes
15678,Wasserschutzgebiete 2.HWRM 2019,https://geodienste.hamburg.de/HH_WFS_HWRM_2_Zyklus,WFS,wasserschutzgebiete_2hwrm_2019,XML,1.1.0,Yes
15679,betroffene Einwohner KÃ¼stenHW extrem 2.HWRM 2019,https://geodienste.hamburg.de/HH_WFS_HWRM_2_Zyklus,WFS,einwohner_kuestenhw_extrem_2hwrm_2019,XML,1.1.0,Yes
15680,Reduziertes GewÃ¤ssernetz 2.HWRM 2019,https://geodienste.hamburg.de/HH_WFS_HWRM_2_Zyklus,WFS,redgewaessernetz_2hwrm_2019,XML,1.1.0,Yes
15681,IED-Anlagen 2.HWRM 2019 [ab 1:100.000],https://geodienste.hamburg.de/HH_WFS_HWRM_2_Zyklus,WFS,fd_facilityied_dehh_2hwrm_2019,XML,1.1.0,Yes
15682,Wassertiefen FlussHW selten 2.HWRM 2019,https://geodienste.hamburg.de/HH_WFS_HWRM_2_Zyklus,WFS,rwlo_dehh_2hwrm_2019,XML,1.1.0,Yes
15683,betroffene Einwohner KÃ¼stenHW mittel 2.HWRM 2019,https://geodienste.hamburg.de/HH_WFS_HWRM_2_Zyklus,WFS,einwohner_kuestenhw_mittel_2hwrm_2019,XML,1.1.0,Yes
15684,Private Hochwasserschutzanlagen: Hafenpolder 2.HWRM 2019,https://geodienste.hamburg.de/HH_WMS_HWRM_2_Zyklus,WMS,,,1.3.0,Yes
15685,Standorte Polizeikommissariate,https://geodienste.hamburg.de/HH_WFS_PKGrenzen,WFS,pk_standorte,image/png,1.1.0,Yes
15844,2014-05 Ammonium [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,ammonium_20140519,XML,1.1.0,Yes
15845,2014-07 Ammonium [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,ammonium_20140709,XML,1.1.0,Yes
15846,2014-08 Ammonium [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,ammonium_20140828,XML,1.1.0,Yes
15847,2014-05 Nitrat [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,nitrat_20140519,XML,1.1.0,Yes
15848,2014-07 Nitrat [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,nitrat_20140709,XML,1.1.0,Yes
15849,2014-11 LeitfÃ¤higkeit [ÂµS/cm],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,leitfaehigkeit_20141110,XML,1.1.0,Yes
15850,2014-08 Nitrat [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,nitrat_20140828,XML,1.1.0,Yes
15851,2014-09 Nitrat [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,nitrat_20140924,XML,1.1.0,Yes
15852,2014-11 Nitrat [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,nitrat_20141110,XML,1.1.0,Yes
15853,2014-11 Ammonium [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,ammonium_20141110,XML,1.1.0,Yes
15854,2014-09 Ammonium [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,ammonium_20140924,XML,1.1.0,Yes
15855,2014-05 Chlorophyll [Âµg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,chlorophyll_20140519,XML,1.1.0,Yes
15856,2014-05 Nitrit [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,nitrit_20140519,XML,1.1.0,Yes
15857,2014-05 Crustaceen [Ind/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,cru_20140519,XML,1.1.0,Yes
15858,2014-11 Chlorophyll [Âµg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,chlorophyll_20141110,XML,1.1.0,Yes
15859,2014-07 Nitrit [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,nitrit_20140709,XML,1.1.0,Yes
15860,2014-08 Nitrit [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,nitrit_20140828,XML,1.1.0,Yes
15861,2014-08 Gesamtphosphor [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,gesamtphosphor_20140828,XML,1.1.0,Yes
15862,2014-09 Nitrit [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,nitrit_20140924,XML,1.1.0,Yes
15863,2014-11 Nitrit [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,nitrit_20141110,XML,1.1.0,Yes
15864,o2_20140519,https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,o2_20140519,XML,1.1.0,Yes
15865,2014-05 Gesamtphosphor [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,gesamtphosphor_20140519,XML,1.1.0,Yes
15866,2014-08 Sauerstoff [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,o2_20140828,XML,1.1.0,Yes
15867,2014-09 Sauerstoff [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,o2_20140924,XML,1.1.0,Yes
15868,2014-07 Sauerstoff [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,o2_20140709,XML,1.1.0,Yes
15869,2014-11 Sauerstoff [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,o2_20141110,XML,1.1.0,Yes
15870,2014-05 pH,https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,ph_20140519,XML,1.1.0,Yes
15871,2014-09 LeitfÃ¤higkeit [ÂµS/cm],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,leitfaehigkeit_20140924,XML,1.1.0,Yes
15872,2014-07 LeitfÃ¤higkeit [ÂµS/cm],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,leitfaehigkeit_20140709,XML,1.1.0,Yes
15873,2014-08 Chlorophyll [Âµg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,chlorophyll_20140828,XML,1.1.0,Yes
15874,2014-08 pH,https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,ph_20140828,XML,1.1.0,Yes
15875,2014-07 pH,https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,ph_20140709,XML,1.1.0,Yes
15876,2014-09 pH,https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,ph_20140924,XML,1.1.0,Yes
15877,2014-11 pH,https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,ph_20141110,XML,1.1.0,Yes
15878,2014-05 Phosphat [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,phosphat_20140519,XML,1.1.0,Yes
15879,2014-07 Phosphat [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,phosphat_20140709,XML,1.1.0,Yes
15880,2014-08 Phosphat [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,phosphat_20140828,XML,1.1.0,Yes
15881,2014-09 Phosphat [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,phosphat_20140924,XML,1.1.0,Yes
15882,2014-11 Phosphat [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,phosphat_20141110,XML,1.1.0,Yes
15883,2014-05 Rotatorien [Ind/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,rot_20140519,XML,1.1.0,Yes
15884,2014-07 Chlorophyll [Âµg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,chlorophyll_20140709,XML,1.1.0,Yes
15885,2014-05 Temperatur [Â°C],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,temperatur_20140519,XML,1.1.0,Yes
15886,2014-09 Chlorophyll [Âµg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,chlorophyll_20140924,XML,1.1.0,Yes
15887,2014-07 Temperatur [Â°C],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,temperatur_20140709,XML,1.1.0,Yes
15888,2014-08 Temperatur [Â°C],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,temperatur_20140828,XML,1.1.0,Yes
15889,2014-11 Gesamtphosphor [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,gesamtphosphor_20141110,XML,1.1.0,Yes
15890,2014-09 Temperatur [Â°C],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,temperatur_20140924,XML,1.1.0,Yes
15891,2014-11 Temperatur [Â°C],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,temperatur_20141110,XML,1.1.0,Yes
15892,2014-05 TOC [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,toc_20140519,XML,1.1.0,Yes
15893,2014-08 TOC [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,toc_20140828,XML,1.1.0,Yes
15894,2014-09 Gesamtphosphor [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,gesamtphosphor_20140924,XML,1.1.0,Yes
15895,2014-09 TOC [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,toc_20140924,XML,1.1.0,Yes
15896,2014-11 TOC [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,toc_20141110,XML,1.1.0,Yes
15897,2014-07 TOC [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,toc_20140709,XML,1.1.0,Yes
15898,2014-05 TrÃ¼bung [FNU],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,truebung_20140519,XML,1.1.0,Yes
15899,2014-07 TrÃ¼bung [FNU],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,truebung_20140709,XML,1.1.0,Yes
15900,2014-08 TrÃ¼bung [FNU],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,truebung_20140828,XML,1.1.0,Yes
15901,2014-09 TrÃ¼bung [FNU],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,truebung_20140924,XML,1.1.0,Yes
15902,2014-11 TrÃ¼bung [FNU],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,truebung_20141110,XML,1.1.0,Yes
15903,2014-05 LeitfÃ¤higkeit [ÂµS/cm],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,leitfaehigkeit_20140519,XML,1.1.0,Yes
15904,2014-07 Gesamtphosphor [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,gesamtphosphor_20140709,XML,1.1.0,Yes
15905,2014-08 LeitfÃ¤higkeit [ÂµS/cm],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2014,WFS,leitfaehigkeit_20140828,XML,1.1.0,Yes
15906,2014-05 Chlorophyll [Âµg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15907,2014-08 Chlorophyll [Âµg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15908,2014-07 Chlorophyll [Âµg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15909,2014-09 Chlorophyll [Âµg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15910,2014-05 Temperatur [Â°C],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15911,2014-07 Temperatur [Â°C],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15912,2014-08 Temperatur [Â°C],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15913,2014-09 Temperatur [Â°C],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15914,2014-05 TrÃ¼bung [FNU],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15915,2014-07 TrÃ¼bung [FNU],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15916,2014-11 Temperatur [Â°C],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15917,2014-08 TrÃ¼bung [FNU],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15918,2014-09 TrÃ¼bung [FNU],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15919,2014-11 Chlorophyll [Âµg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15920,2014-09 LeitfÃ¤higkeit [ÂµS/cm],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15921,2014-11 TrÃ¼bung [FNU],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15922,2014-05 Phosphat [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15923,2014-07 Phosphat [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15924,2014-05 LeitfÃ¤higkeit [ÂµS/cm],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15925,2014-08 Phosphat [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15926,2014-09 Phosphat [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15927,2014-11 Phosphat [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15928,2014-05 Gesamtphosphor [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15929,2014-07 Gesamtphosphor [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15930,2014-05 pH,https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15931,2014-08 Gesamtphosphor [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15932,2014-08 LeitfÃ¤higkeit [ÂµS/cm],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15933,2014-09 pH,https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15934,2014-05 TOC [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15935,2014-11 Gesamtphosphor [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15936,2014-09 Gesamtphosphor [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15937,2014-07 TOC [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15938,2014-08 TOC [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15939,2014-09 TOC [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15940,2014-11 TOC [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15941,2014-05 Ammonium [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15942,2014-07 Ammonium [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15943,2014-08 Ammonium [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15944,2014-09 Ammonium [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15945,2014-07 Sauerstoff [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15946,2014-07 LeitfÃ¤higkeit [ÂµS/cm],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15947,2014-07 Nitrit [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15948,2014-11 Ammonium [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15949,2014-09 Nitrit [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15950,2014-08 Nitrit [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15951,2014-11 Nitrit [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15952,2014-11 LeitfÃ¤higkeit [ÂµS/cm],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15953,2014-07 pH,https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15954,2014-11 Sauerstoff [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15955,2014-05 Sauerstoff [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15956,2014-05 Nitrat [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15957,2014-05 Nitrit [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15958,2014-07 Nitrat [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15959,2014-09 Sauerstoff [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15960,2014-08 Nitrat [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15961,2014-09 Nitrat [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15962,2014-11 Nitrat [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15963,2014-11 pH,https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15964,2014-05 Crustaceen [Ind/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15965,2014-05 Rotatorien [Ind/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15966,2014-08 pH,https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
15967,2014-08 Sauerstoff [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2014,WMS,,,1.3.0,Yes
16028,2015-07 Chlorophyll [Âµg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16029,2015-09 Chlorophyll [Âµg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16030,2015-06 Chlorophyll [Âµg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16031,2015-09 Phosphat [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16032,2015-06 LeitfÃ¤higkeit [ÂµS/cm],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16033,2015-09 Temperatur [Â°C],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16034,2015-07 Sauerstoff [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16035,2015-06 TOC [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16036,2015-09 TOC [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16037,2015-06 pH,https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16038,2015-06 Phosphat [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16039,2015-07 TOC [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16040,2015-07 pH,https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16041,2015-07 LeitfÃ¤higkeit [ÂµS/cm],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16042,2015-06 Ammonium [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16043,2015-06 Temperatur [Â°C],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16044,2015-09 pH,https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16045,2015-06 Sauerstoff [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16046,2015-07 Ammonium [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16047,2015-09 Ammonium [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16048,2015-07 Nitrit [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16049,2015-09 Nitrit [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16050,2015-06 Nitrat [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16051,2015-07 Nitrat [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16052,2015-09 Nitrat [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16053,2015-06 Crustaceen [Ind/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16054,2015-06 Nitrit [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16055,2015-06 Rotatorien [Ind/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16056,2015-09 TrÃ¼bung [FNU],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16057,2015-07 TrÃ¼bung [FNU],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16058,2015-09 LeitfÃ¤higkeit [ÂµS/cm],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16059,2015-07 Temperatur [Â°C],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16060,2015-06 TrÃ¼bung [FNU],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16061,2015-07 Phosphat [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16062,2015-09 Sauerstoff [mg/l],https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2015,WMS,,,1.3.0,Yes
16063,2015-07 Ammonium [mg/l],https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2015,WFS,ammonium_20150722,XML,1.1.0,Yes
