ID;Name;URL;Type;Feature Type;Output Format;Version;Visible;description
20569;Amira - Beratung bei Diskriminierung;https://geodienste.hamburg.de/HH_WFS_Integrationsangebote_Zugewanderte;WFS;amira;XML;1.1.0;Yes;Amira - Beratung bei Diskriminierung, bereitgestellt ?ber den WFS-Dienst (Feature-Type: amira) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20570;Flüchtlingszentrum;https://geodienste.hamburg.de/HH_WFS_Integrationsangebote_Zugewanderte;WFS;fluechtlingszentrum;XML;1.1.0;Yes;Flüchtlingszentrum, bereitgestellt ?ber den WFS-Dienst (Feature-Type: fluechtlingszentrum) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20571;Integrationsangebote für Zugewanderte;https://geodienste.hamburg.de/HH_WFS_Integrationsangebote_Zugewanderte;WFS;integrationsangebote_zugewanderte;XML;1.1.0;Yes;Integrationsangebote für Zugewanderte, bereitgestellt ?ber den WFS-Dienst (Feature-Type: integrationsangebote_zugewanderte) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20573;Amira - Beratung bei Diskriminierung;https://geodienste.hamburg.de/HH_WMS_Integrationsangebote_Zugewanderte;WMS;;;1.3.0;Yes;Amira - Beratung bei Diskriminierung, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20574;Flüchtlingszentrum;https://geodienste.hamburg.de/HH_WMS_Integrationsangebote_Zugewanderte;WMS;;;1.3.0;Yes;Flüchtlingszentrum, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20575;Integrationsangebote für Zugewanderte;https://geodienste.hamburg.de/HH_WMS_Integrationsangebote_Zugewanderte;WMS;;;1.3.0;Yes;Integrationsangebote für Zugewanderte, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20578;Online Beantragung Luftfahrthindernisse;https://geodienste.hamburg.de/HH_WMS_Luftfahrthindernisse;WMS;;;1.3.0;Yes;Online Beantragung Luftfahrthindernisse, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20579;online_beantragung_luftfahrthindernisse;https://geodienste.hamburg.de/HH_WFS_Luftfahrthindernisse;WFS;online_beantragung_luftfahrthindernisse;XML;1.1.0;Yes;online_beantragung_luftfahrthindernisse, bereitgestellt ?ber den WFS-Dienst (Feature-Type: online_beantragung_luftfahrthindernisse) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20582;Landesbetriebe gem §26 LHO (082-2742);https://geodienste.hamburg.de/HH_WFS_LIG_Grundbesitz;WFS;landesbetriebe_gem_paragraph_26_lho;image/png;1.1.0;Yes;Landesbetriebe gem §26 LHO (082-2742), bereitgestellt ?ber den WFS-Dienst (Feature-Type: landesbetriebe_gem_paragraph_26_lho) im image/png-Format. Version 1.1.0, ?ffentlich zug?nglich.
20583;sonderverm_stadt_und_hafen_hafencity_belastet_mit_erbbaurecht;https://geodienste.hamburg.de/HH_WFS_LIG_Grundbesitz;WFS;sonderverm_stadt_und_hafen_hafencity_belastet_mit_erbbaurecht;image/png;1.1.0;Yes;sonderverm_stadt_und_hafen_hafencity_belastet_mit_erbbaurecht, bereitgestellt ?ber den WFS-Dienst (Feature-Type: sonderverm_stadt_und_hafen_hafencity_belastet_mit_erbbaurecht) im image/png-Format. Version 1.1.0, ?ffentlich zug?nglich.
20584;Landesbetriebe gem §26 LHO belastet mit Erbbaurecht (082);https://geodienste.hamburg.de/HH_WMS_LIG_Grundbesitz;WMS;;;1.3.0;Yes;Landesbetriebe gem §26 LHO belastet mit Erbbaurecht (082), dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20585;Sondervermögen Stadt und Hafen, Hafencity belastet mit Erbbaurecht (085-3001);https://geodienste.hamburg.de/HH_WMS_LIG_Grundbesitz;WMS;;;1.3.0;Yes;Sondervermögen Stadt und Hafen, Hafencity belastet mit Erbbaurecht (085-3001), dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20586;Allgemeiner Sozialer Dienst;https://geodienste.hamburg.de/HH_WFS_ASD;WFS;standorte;XML;1.1.0;Yes;Allgemeiner Sozialer Dienst, bereitgestellt ?ber den WFS-Dienst (Feature-Type: standorte) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20587;Allgemeiner Sozialer Dienst;https://geodienste.hamburg.de/HH_WMS_ASD;WMS;;;1.3.0;Yes;Allgemeiner Sozialer Dienst, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20591;Kleingartenanlagen;https://geodienste.hamburg.de/HH_WMS_Gruenplan;WMS;;;1.3.0;Yes;Kleingartenanlagen, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20592;Friedhöfe;https://geodienste.hamburg.de/HH_WMS_Gruenplan;WMS;;;1.3.0;Yes;Friedhöfe, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20593;Friedhöfe;https://geodienste.hamburg.de/HH_WFS_Gruenplan;WFS;friedhoefe;image/png;1.1.0;Yes;Friedhöfe, bereitgestellt ?ber den WFS-Dienst (Feature-Type: friedhoefe) im image/png-Format. Version 1.1.0, ?ffentlich zug?nglich.
20594;Kleingartenanlagen;https://geodienste.hamburg.de/HH_WFS_Gruenplan;WFS;kleingartenanlagen;image/png;1.1.0;Yes;Kleingartenanlagen, bereitgestellt ?ber den WFS-Dienst (Feature-Type: kleingartenanlagen) im image/png-Format. Version 1.1.0, ?ffentlich zug?nglich.
20600;jugendmusikschule_nutzung_bezirke;https://geodienste.hamburg.de/HH_WFS_Angebote_und_Nutzung_der_Jugendmusikschulen;WFS;jugendmusikschule_nutzung_bezirke;XML;1.1.0;Yes;jugendmusikschule_nutzung_bezirke, bereitgestellt ?ber den WFS-Dienst (Feature-Type: jugendmusikschule_nutzung_bezirke) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20602;Fahrradstraßen;https://geodienste.hamburg.de/HH_WMS_Radverkehrsnetz;WMS;;;1.3.0;Yes;Fahrradstraßen, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20603;Wege in Grünflächen;https://geodienste.hamburg.de/HH_WMS_Radverkehrsnetz;WMS;;;1.3.0;Yes;Wege in Grünflächen, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20604;Straßen mit Mischverkehr;https://geodienste.hamburg.de/HH_WMS_Radverkehrsnetz;WMS;;;1.3.0;Yes;Straßen mit Mischverkehr, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20605;Radwege;https://geodienste.hamburg.de/HH_WMS_Radverkehrsnetz;WMS;;;1.3.0;Yes;Radwege, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20606;Schiebestrecken;https://geodienste.hamburg.de/HH_WMS_Radverkehrsnetz;WMS;;;1.3.0;Yes;Schiebestrecken, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20607;Sonstige;https://geodienste.hamburg.de/HH_WMS_Radverkehrsnetz;WMS;;;1.3.0;Yes;Sonstige, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20608;Radfahr- und Schutzstreifen;https://geodienste.hamburg.de/HH_WMS_Radverkehrsnetz;WMS;;;1.3.0;Yes;Radfahr- und Schutzstreifen, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20609;Fahrradstraßen;https://geodienste.hamburg.de/HH_WFS_Radverkehrsnetz;WFS;radwege_fahrradstrasse;image/png;1.1.0;Yes;Fahrradstraßen, bereitgestellt ?ber den WFS-Dienst (Feature-Type: radwege_fahrradstrasse) im image/png-Format. Version 1.1.0, ?ffentlich zug?nglich.
20610;Wege in Grünflächen;https://geodienste.hamburg.de/HH_WFS_Radverkehrsnetz;WFS;radwege_gruenflaechen;image/png;1.1.0;Yes;Wege in Grünflächen, bereitgestellt ?ber den WFS-Dienst (Feature-Type: radwege_gruenflaechen) im image/png-Format. Version 1.1.0, ?ffentlich zug?nglich.
20611;Straßen mit Mischverkehr;https://geodienste.hamburg.de/HH_WFS_Radverkehrsnetz;WFS;radwege_mischverkehr;image/png;1.1.0;Yes;Straßen mit Mischverkehr, bereitgestellt ?ber den WFS-Dienst (Feature-Type: radwege_mischverkehr) im image/png-Format. Version 1.1.0, ?ffentlich zug?nglich.
20612;Radwege;https://geodienste.hamburg.de/HH_WFS_Radverkehrsnetz;WFS;radwege_radweg;image/png;1.1.0;Yes;Radwege, bereitgestellt ?ber den WFS-Dienst (Feature-Type: radwege_radweg) im image/png-Format. Version 1.1.0, ?ffentlich zug?nglich.
20613;Schiebestrecken;https://geodienste.hamburg.de/HH_WFS_Radverkehrsnetz;WFS;radwege_schiebestrecke;image/png;1.1.0;Yes;Schiebestrecken, bereitgestellt ?ber den WFS-Dienst (Feature-Type: radwege_schiebestrecke) im image/png-Format. Version 1.1.0, ?ffentlich zug?nglich.
20614;Sonstige;https://geodienste.hamburg.de/HH_WFS_Radverkehrsnetz;WFS;radwege_sonstige;image/png;1.1.0;Yes;Sonstige, bereitgestellt ?ber den WFS-Dienst (Feature-Type: radwege_sonstige) im image/png-Format. Version 1.1.0, ?ffentlich zug?nglich.
20615;Radfahr- und Schutzstreifen;https://geodienste.hamburg.de/HH_WFS_Radverkehrsnetz;WFS;radwege_streifen;image/png;1.1.0;Yes;Radfahr- und Schutzstreifen, bereitgestellt ?ber den WFS-Dienst (Feature-Type: radwege_streifen) im image/png-Format. Version 1.1.0, ?ffentlich zug?nglich.
20616;jugendmusikschule_nutzung_stadtteile;https://geodienste.hamburg.de/HH_WFS_Angebote_und_Nutzung_der_Jugendmusikschulen;WFS;jugendmusikschule_nutzung_stadtteile;image/png;1.1.0;Yes;jugendmusikschule_nutzung_stadtteile, bereitgestellt ?ber den WFS-Dienst (Feature-Type: jugendmusikschule_nutzung_stadtteile) im image/png-Format. Version 1.1.0, ?ffentlich zug?nglich.
20617;Jugendmusikschulen;https://geodienste.hamburg.de/HH_WFS_Angebote_und_Nutzung_der_Jugendmusikschulen;WFS;jugendmusikschulen_standorte;image/png;1.1.0;Yes;Jugendmusikschulen, bereitgestellt ?ber den WFS-Dienst (Feature-Type: jugendmusikschulen_standorte) im image/png-Format. Version 1.1.0, ?ffentlich zug?nglich.
20620;soz_land;https://geodienste.hamburg.de/HH_WFS_Sozialversicherungspflichtige_Gefluechtete;WFS;soz_land;XML;1.1.0;Yes;soz_land, bereitgestellt ?ber den WFS-Dienst (Feature-Type: soz_land) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20621;arb_land;https://geodienste.hamburg.de/HH_WFS_Arbeitsmarktanalyse_Gefluechtete;WFS;arb_land;XML;1.1.0;Yes;arb_land, bereitgestellt ?ber den WFS-Dienst (Feature-Type: arb_land) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20622;Jugendmusikschulen;https://geodienste.hamburg.de/HH_WMS_Angebote_und_Nutzung_der_Jugendmusikschulen;WMS;;;1.3.0;Yes;Jugendmusikschulen, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20623;regionaler_bildungsatlas_schullandschaft_bezirke;https://geodienste.hamburg.de/HH_WFS_Regionaler_Bildungsatlas_Schul_Bezirk;WFS;regionaler_bildungsatlas_schullandschaft_bezirke;XML;1.1.0;Yes;regionaler_bildungsatlas_schullandschaft_bezirke, bereitgestellt ?ber den WFS-Dienst (Feature-Type: regionaler_bildungsatlas_schullandschaft_bezirke) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20624;regionaler_bildungsatlas_schullandschaft_stadtteile;https://geodienste.hamburg.de/HH_WFS_Regionaler_Bildungsatlas_Schul_Stadtteil;WFS;regionaler_bildungsatlas_schullandschaft_stadtteile;XML;1.1.0;Yes;regionaler_bildungsatlas_schullandschaft_stadtteile, bereitgestellt ?ber den WFS-Dienst (Feature-Type: regionaler_bildungsatlas_schullandschaft_stadtteile) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20625;regionaler_bildungsatlas_schullandschaft_sozialraeume;https://geodienste.hamburg.de/HH_WFS_Regionaler_Bildungsatlas_Schul_Sozialraum;WFS;regionaler_bildungsatlas_schullandschaft_sozialraeume;XML;1.1.0;Yes;regionaler_bildungsatlas_schullandschaft_sozialraeume, bereitgestellt ?ber den WFS-Dienst (Feature-Type: regionaler_bildungsatlas_schullandschaft_sozialraeume) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20626;regionaler_bildungsatlas_schullandschaft_statistische_gebiete;https://geodienste.hamburg.de/HH_WFS_Regionaler_Bildungsatlas_Schul_Statgeb;WFS;regionaler_bildungsatlas_schullandschaft_statistische_gebiete;XML;1.1.0;Yes;regionaler_bildungsatlas_schullandschaft_statistische_gebiete, bereitgestellt ?ber den WFS-Dienst (Feature-Type: regionaler_bildungsatlas_schullandschaft_statistische_gebiete) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20628;betr_quoten_stadtteile;https://geodienste.hamburg.de/HH_WFS_Betreuungsquote_Kindertagesbetreuung;WFS;betr_quoten_stadtteile;XML;1.1.0;Yes;betr_quoten_stadtteile, bereitgestellt ?ber den WFS-Dienst (Feature-Type: betr_quoten_stadtteile) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20629;betr_quoten_bezirke;https://geodienste.hamburg.de/HH_WFS_Betreuungsquote_Kindertagesbetreuung;WFS;betr_quoten_bezirke;image/png;1.1.0;Yes;betr_quoten_bezirke, bereitgestellt ?ber den WFS-Dienst (Feature-Type: betr_quoten_bezirke) im image/png-Format. Version 1.1.0, ?ffentlich zug?nglich.
20632;anteil_familiensprache_bezirke;https://geodienste.hamburg.de/HH_WFS_Anteile_Kinder_nicht_deutscher_Familiensprache_Kitas;WFS;anteil_familiensprache_bezirke;XML;1.1.0;Yes;anteil_familiensprache_bezirke, bereitgestellt ?ber den WFS-Dienst (Feature-Type: anteil_familiensprache_bezirke) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20633;anteil_familiensprache_stadtteile;https://geodienste.hamburg.de/HH_WFS_Anteile_Kinder_nicht_deutscher_Familiensprache_Kitas;WFS;anteil_familiensprache_stadtteile;XML;1.1.0;Yes;anteil_familiensprache_stadtteile, bereitgestellt ?ber den WFS-Dienst (Feature-Type: anteil_familiensprache_stadtteile) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20634;v_integrationsangebote_zugewanderte_alle;https://geodienste.hamburg.de/HH_WFS_Integrationsangebote_Zugewanderte;WFS;v_integrationsangebote_zugewanderte_alle;image/png;1.1.0;Yes;v_integrationsangebote_zugewanderte_alle, bereitgestellt ?ber den WFS-Dienst (Feature-Type: v_integrationsangebote_zugewanderte_alle) im image/png-Format. Version 1.1.0, ?ffentlich zug?nglich.
20702;Pflanzstandorte 2020;https://geodienste.hamburg.de/HH_WMS_Pflanzstandorte;WMS;;;1.3.0;Yes;Pflanzstandorte 2020, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20913;2019-04 Ammonium [mg/l];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-04 Ammonium [mg/l], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20914;2019-04 Chlorophyll [µg/l];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-04 Chlorophyll [µg/l], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20915;2019-04 Leitfähigkeit [µg/cm];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-04 Leitfähigkeit [µg/cm], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20916;2019-04 Nitrat [mg/l];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-04 Nitrat [mg/l], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20917;2019-04 Nitrit [mg/l];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-04 Nitrit [mg/l], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20918;2019-04 Sauerstoff [mg/l];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-04 Sauerstoff [mg/l], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20919;2019-04 pH;https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-04 pH, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20920;2019-04 Phosphat [mg/l];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-04 Phosphat [mg/l], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20921;2019-04 Temperatur [°C];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-04 Temperatur [°C], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20922;2019-04 TOC [mg/l];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-04 TOC [mg/l], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20923;2019-04 Trübung [FNU];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-04 Trübung [FNU], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20924;2019-06 Ammonium [mg/l];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-06 Ammonium [mg/l], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20925;2019-06 Chlorophyll [µg/l];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-06 Chlorophyll [µg/l], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20926;2019-06 Leitfähigkeit [µg/cm];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-06 Leitfähigkeit [µg/cm], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20927;2019-06 Nitrat [mg/l];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-06 Nitrat [mg/l], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20928;2019-06 Nitrit [mg/l];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-06 Nitrit [mg/l], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20929;2019-06 Sauerstoff [mg/l];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-06 Sauerstoff [mg/l], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20930;2019-06 pH;https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-06 pH, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20931;2019-06 Phosphat [mg/l];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-06 Phosphat [mg/l], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20932;2019-06 Temperatur [°C];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-06 Temperatur [°C], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20933;2019-06 TOC [mg/l];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-06 TOC [mg/l], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20934;2019-06 Trübung [FNU];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-06 Trübung [FNU], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20935;2019-08 Ammonium [mg/l];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-08 Ammonium [mg/l], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20936;2019-08 Chlorophyll [µg/l];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-08 Chlorophyll [µg/l], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20937;2019-08 Leitfähigkeit [µg/cm];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-08 Leitfähigkeit [µg/cm], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20938;2019-08 Nitrat [mg/l];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-08 Nitrat [mg/l], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20939;2019-08 Nitrit [mg/l];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-08 Nitrit [mg/l], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20940;2019-08 Sauerstoff [mg/l];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-08 Sauerstoff [mg/l], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20941;2019-08 pH;https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-08 pH, dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20942;2019-08 Phosphat [mg/l];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-08 Phosphat [mg/l], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20943;2019-08 Temperatur [°C];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-08 Temperatur [°C], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20944;2019-08 TOC [mg/l];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-08 TOC [mg/l], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20945;2019-08 Trübung [FNU];https://geodienste.hamburg.de/HH_WMS_Hafenmessfahrten_2019;WMS;;;1.3.0;Yes;2019-08 Trübung [FNU], dargestellt als WMS-Dienst im nan-Format. Version 1.3.0, ?ffentlich zug?nglich.
20946;2019-04 Ammonium [mg/l];https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2019;WFS;ammonium_20190403;XML;1.1.0;Yes;2019-04 Ammonium [mg/l], bereitgestellt ?ber den WFS-Dienst (Feature-Type: ammonium_20190403) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20947;2019-06 Ammonium [mg/l];https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2019;WFS;ammonium_20190619;XML;1.1.0;Yes;2019-06 Ammonium [mg/l], bereitgestellt ?ber den WFS-Dienst (Feature-Type: ammonium_20190619) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20948;2019-08 Ammonium [mg/l];https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2019;WFS;ammonium_20190820;XML;1.1.0;Yes;2019-08 Ammonium [mg/l], bereitgestellt ?ber den WFS-Dienst (Feature-Type: ammonium_20190820) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20949;2019-04 Chlorophyll [µg/l];https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2019;WFS;chlorophyll_20190403;XML;1.1.0;Yes;2019-04 Chlorophyll [µg/l], bereitgestellt ?ber den WFS-Dienst (Feature-Type: chlorophyll_20190403) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20950;2019-06 Chlorophyll [µg/l];https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2019;WFS;chlorophyll_20190619;XML;1.1.0;Yes;2019-06 Chlorophyll [µg/l], bereitgestellt ?ber den WFS-Dienst (Feature-Type: chlorophyll_20190619) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20951;2019-08 Chlorophyll [µg/l];https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2019;WFS;chlorophyll_20190820;XML;1.1.0;Yes;2019-08 Chlorophyll [µg/l], bereitgestellt ?ber den WFS-Dienst (Feature-Type: chlorophyll_20190820) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20952;2019-04 Leitfähigkeit [µg/cm];https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2019;WFS;leitfaehigkeit_20190403;XML;1.1.0;Yes;2019-04 Leitfähigkeit [µg/cm], bereitgestellt ?ber den WFS-Dienst (Feature-Type: leitfaehigkeit_20190403) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20953;2019-06 Leitfähigkeit [µg/cm];https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2019;WFS;leitfaehigkeit_20190619;XML;1.1.0;Yes;2019-06 Leitfähigkeit [µg/cm], bereitgestellt ?ber den WFS-Dienst (Feature-Type: leitfaehigkeit_20190619) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20954;2019-08 Leitfähigkeit [µg/cm];https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2019;WFS;leitfaehigkeit_20190820;XML;1.1.0;Yes;2019-08 Leitfähigkeit [µg/cm], bereitgestellt ?ber den WFS-Dienst (Feature-Type: leitfaehigkeit_20190820) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20955;2019-04 Nitrat [mg/l];https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2019;WFS;nitrat_20190403;XML;1.1.0;Yes;2019-04 Nitrat [mg/l], bereitgestellt ?ber den WFS-Dienst (Feature-Type: nitrat_20190403) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
20956;2019-06 Nitrat [mg/l];https://geodienste.hamburg.de/HH_WFS_Hafenmessfahrten_2019;WFS;nitrat_20190619;XML;1.1.0;Yes;2019-06 Nitrat [mg/l], bereitgestellt ?ber den WFS-Dienst (Feature-Type: nitrat_20190619) im XML-Format. Version 1.1.0, ?ffentlich zug?nglich.
